663817.txt,P3,HIN,medium
664223.txt,P3,TEL,medium
664671.txt,P5,ITA,medium
665001.txt,P6,KOR,medium
665250.txt,P5,JPN,medium
665660.txt,P8,SPA,medium
665664.txt,P5,ZHO,medium
665736.txt,P2,TEL,medium
665880.txt,P2,KOR,medium
666393.txt,P1,ITA,medium
667145.txt,P8,KOR,medium
667407.txt,P5,TEL,medium
667989.txt,P2,TUR,medium
668130.txt,P7,ARA,medium
669229.txt,P8,HIN,medium
669455.txt,P8,ITA,medium
669641.txt,P6,JPN,medium
669962.txt,P4,KOR,medium
670033.txt,P5,ZHO,medium
670065.txt,P4,ARA,medium
670986.txt,P1,ITA,medium
671215.txt,P1,ZHO,medium
671290.txt,P2,TUR,medium
671402.txt,P8,TEL,medium
671950.txt,P5,KOR,medium
672469.txt,P1,FRA,medium
672519.txt,P7,TUR,medium
672978.txt,P3,ARA,medium
673297.txt,P7,TEL,medium
674240.txt,P7,ITA,medium
674403.txt,P8,DEU,medium
674795.txt,P7,ITA,medium
674845.txt,P7,SPA,medium
675098.txt,P5,ITA,medium
675765.txt,P1,ARA,medium
675940.txt,P3,KOR,medium
675978.txt,P3,HIN,medium
676055.txt,P1,SPA,medium
676096.txt,P2,FRA,medium
676296.txt,P5,DEU,medium
676302.txt,P5,ZHO,medium
676438.txt,P5,TEL,medium
677082.txt,P5,ARA,medium
678610.txt,P4,HIN,medium
679185.txt,P1,KOR,medium
679430.txt,P6,JPN,medium
680416.txt,P4,DEU,medium
680439.txt,P2,SPA,medium
680446.txt,P6,ZHO,medium
680557.txt,P1,TUR,medium
680937.txt,P8,TEL,medium
681451.txt,P8,DEU,medium
681606.txt,P5,ITA,medium
682001.txt,P8,TEL,medium
682506.txt,P4,TUR,medium
682528.txt,P1,TEL,medium
682580.txt,P8,ARA,medium
682599.txt,P8,JPN,medium
683925.txt,P8,TUR,medium
684167.txt,P7,TEL,medium
684564.txt,P7,TEL,medium
684654.txt,P1,FRA,medium
685111.txt,P8,SPA,medium
685492.txt,P1,ITA,medium
685683.txt,P2,ITA,medium
686056.txt,P4,FRA,medium
686133.txt,P6,KOR,medium
687027.txt,P7,HIN,medium
687206.txt,P1,FRA,medium
687278.txt,P5,SPA,medium
687368.txt,P3,JPN,medium
687472.txt,P4,JPN,medium
687869.txt,P6,ZHO,medium
687936.txt,P2,ITA,medium
688712.txt,P4,KOR,medium
688768.txt,P4,ARA,medium
689003.txt,P3,HIN,medium
689213.txt,P2,FRA,medium
689276.txt,P6,JPN,medium
689502.txt,P8,ITA,medium
689519.txt,P2,HIN,medium
690518.txt,P4,FRA,medium
690756.txt,P7,ZHO,medium
690777.txt,P1,HIN,medium
690845.txt,P2,TEL,medium
690934.txt,P1,ITA,medium
691542.txt,P4,ITA,medium
691647.txt,P4,SPA,medium
693304.txt,P5,KOR,medium
693385.txt,P1,SPA,medium
693861.txt,P7,KOR,medium
694282.txt,P8,KOR,medium
694560.txt,P2,DEU,medium
694579.txt,P2,ARA,medium
694920.txt,P5,ITA,medium
694958.txt,P8,ARA,medium
695190.txt,P7,ITA,medium
695568.txt,P8,TUR,medium
695740.txt,P4,ITA,medium
696184.txt,P1,TUR,medium
696249.txt,P6,JPN,medium
696389.txt,P4,SPA,medium
697328.txt,P8,FRA,medium
697853.txt,P1,FRA,medium
697916.txt,P1,ARA,medium
697946.txt,P3,ZHO,medium
698089.txt,P5,KOR,medium
698140.txt,P7,TEL,medium
698315.txt,P8,DEU,medium
698584.txt,P5,SPA,medium
698938.txt,P5,ZHO,medium
699616.txt,P1,FRA,medium
699653.txt,P7,TUR,medium
700361.txt,P8,ITA,medium
701449.txt,P7,JPN,medium
701687.txt,P5,ITA,medium
701923.txt,P2,FRA,medium
702467.txt,P5,ITA,medium
702762.txt,P1,TEL,medium
702900.txt,P5,KOR,medium
703283.txt,P6,ZHO,medium
704267.txt,P5,DEU,medium
704557.txt,P2,TEL,medium
704641.txt,P7,FRA,medium
705377.txt,P6,SPA,medium
705622.txt,P8,FRA,medium
705875.txt,P8,TUR,medium
706345.txt,P5,ARA,medium
706586.txt,P7,DEU,medium
707592.txt,P6,JPN,medium
707747.txt,P5,TUR,medium
708327.txt,P5,FRA,medium
708830.txt,P7,ITA,medium
709009.txt,P6,ARA,medium
709022.txt,P5,KOR,medium
709122.txt,P6,SPA,medium
709656.txt,P8,TEL,medium
709824.txt,P1,ARA,medium
709871.txt,P7,SPA,medium
710380.txt,P7,SPA,medium
710425.txt,P6,KOR,medium
711230.txt,P6,ZHO,medium
711250.txt,P4,JPN,medium
712432.txt,P6,FRA,medium
712732.txt,P6,KOR,medium
712770.txt,P3,ZHO,medium
713667.txt,P4,ZHO,medium
713977.txt,P4,ITA,medium
714105.txt,P2,JPN,medium
714178.txt,P4,ZHO,medium
714336.txt,P3,JPN,medium
714397.txt,P3,JPN,medium
714976.txt,P5,ARA,medium
715034.txt,P2,ITA,medium
715272.txt,P8,FRA,medium
715496.txt,P5,ZHO,medium
715539.txt,P1,TUR,medium
716350.txt,P3,ZHO,medium
716657.txt,P2,ITA,medium
717539.txt,P7,ZHO,medium
717754.txt,P8,HIN,medium
718165.txt,P2,JPN,medium
718344.txt,P5,SPA,medium
718670.txt,P5,SPA,medium
718802.txt,P8,JPN,medium
718843.txt,P1,ZHO,medium
718995.txt,P2,SPA,medium
719400.txt,P1,ITA,medium
719427.txt,P1,TEL,medium
720082.txt,P2,TEL,medium
720657.txt,P7,ZHO,medium
720689.txt,P2,DEU,medium
720818.txt,P7,SPA,medium
720921.txt,P5,KOR,medium
720954.txt,P1,JPN,medium
721116.txt,P8,JPN,medium
721448.txt,P7,KOR,medium
721842.txt,P7,HIN,medium
721862.txt,P6,ARA,medium
722039.txt,P2,ZHO,medium
723044.txt,P4,FRA,medium
723813.txt,P1,ITA,medium
724046.txt,P8,FRA,medium
724658.txt,P3,ZHO,medium
724766.txt,P1,TEL,medium
724909.txt,P7,HIN,medium
726015.txt,P5,TEL,medium
726055.txt,P3,TEL,medium
726107.txt,P8,ARA,medium
726773.txt,P1,SPA,medium
726841.txt,P1,TEL,medium
727565.txt,P6,ZHO,medium
728083.txt,P6,SPA,medium
728184.txt,P3,TEL,medium
728769.txt,P2,ZHO,medium
729257.txt,P3,FRA,medium
729340.txt,P5,ITA,medium
729387.txt,P5,TEL,medium
729454.txt,P8,KOR,medium
729585.txt,P7,HIN,medium
729619.txt,P2,TUR,medium
729948.txt,P7,HIN,medium
730146.txt,P7,JPN,medium
730595.txt,P1,TEL,medium
731015.txt,P1,HIN,medium
731320.txt,P7,JPN,medium
731350.txt,P7,DEU,medium
731723.txt,P3,ITA,medium
732809.txt,P7,TEL,medium
733175.txt,P8,ARA,medium
733882.txt,P3,TEL,medium
734384.txt,P2,JPN,medium
734535.txt,P8,TEL,medium
735483.txt,P4,KOR,medium
735597.txt,P1,ZHO,medium
736900.txt,P8,ZHO,medium
736999.txt,P2,ITA,medium
737057.txt,P7,TEL,medium
737481.txt,P5,KOR,medium
738187.txt,P1,TEL,medium
738258.txt,P6,SPA,medium
738834.txt,P5,TEL,medium
738893.txt,P7,JPN,medium
739229.txt,P8,FRA,medium
739743.txt,P8,HIN,medium
740293.txt,P7,JPN,medium
740315.txt,P8,ARA,medium
740644.txt,P6,KOR,medium
740812.txt,P8,ZHO,medium
740955.txt,P3,ITA,medium
741561.txt,P7,TUR,medium
742034.txt,P8,ZHO,medium
742166.txt,P5,KOR,medium
742490.txt,P3,DEU,medium
742739.txt,P1,HIN,medium
743031.txt,P5,SPA,medium
743036.txt,P8,ZHO,medium
743087.txt,P2,ARA,medium
743179.txt,P7,TEL,medium
743356.txt,P2,HIN,medium
743599.txt,P2,JPN,medium
743600.txt,P6,JPN,medium
744121.txt,P7,ZHO,medium
744124.txt,P3,ITA,medium
744461.txt,P7,JPN,medium
744946.txt,P3,FRA,medium
745360.txt,P3,FRA,medium
745688.txt,P3,HIN,medium
745722.txt,P7,ITA,medium
746338.txt,P2,ZHO,medium
746471.txt,P3,JPN,medium
746516.txt,P4,ZHO,medium
747857.txt,P4,JPN,medium
747903.txt,P8,TUR,medium
748124.txt,P2,TUR,medium
748643.txt,P7,TUR,medium
748776.txt,P6,KOR,medium
748794.txt,P8,SPA,medium
748941.txt,P3,KOR,medium
748955.txt,P8,TEL,medium
749625.txt,P6,ZHO,medium
750512.txt,P4,ITA,medium
751065.txt,P1,SPA,medium
751649.txt,P1,ARA,medium
751687.txt,P4,ZHO,medium
751885.txt,P3,FRA,medium
752015.txt,P4,ARA,medium
752350.txt,P7,HIN,medium
752575.txt,P6,TEL,medium
753056.txt,P2,ZHO,medium
753065.txt,P5,ZHO,medium
753844.txt,P4,DEU,medium
753920.txt,P4,FRA,medium
754202.txt,P1,TEL,medium
754426.txt,P1,KOR,medium
754849.txt,P5,ITA,medium
755139.txt,P5,JPN,medium
755269.txt,P3,FRA,medium
755287.txt,P8,TEL,medium
755353.txt,P3,ITA,medium
755389.txt,P5,ZHO,medium
755966.txt,P2,ARA,medium
756290.txt,P2,TEL,medium
756522.txt,P2,ARA,medium
756528.txt,P4,JPN,medium
756554.txt,P5,FRA,medium
756686.txt,P5,ITA,medium
756738.txt,P7,FRA,medium
756837.txt,P8,DEU,medium
757215.txt,P6,JPN,medium
757618.txt,P1,FRA,medium
757799.txt,P1,SPA,medium
757934.txt,P7,JPN,medium
758402.txt,P8,FRA,medium
758724.txt,P3,SPA,medium
758953.txt,P1,TEL,medium
759056.txt,P3,ITA,medium
759317.txt,P4,ZHO,medium
759638.txt,P2,ARA,medium
760612.txt,P6,KOR,medium
760638.txt,P8,FRA,medium
760920.txt,P1,ARA,medium
760984.txt,P4,DEU,medium
761599.txt,P7,ITA,medium
762179.txt,P8,ITA,medium
762665.txt,P6,ZHO,medium
763080.txt,P7,DEU,medium
763312.txt,P5,TUR,medium
763469.txt,P8,FRA,medium
764004.txt,P1,ZHO,medium
764350.txt,P3,ARA,medium
764760.txt,P6,KOR,medium
765235.txt,P1,TUR,medium
765258.txt,P8,TEL,medium
765343.txt,P6,JPN,medium
766006.txt,P7,ZHO,medium
766292.txt,P3,TUR,medium
766545.txt,P6,TUR,medium
766850.txt,P5,SPA,medium
768723.txt,P2,ARA,medium
769730.txt,P2,TUR,medium
770355.txt,P5,TEL,medium
770544.txt,P3,ZHO,medium
771105.txt,P1,KOR,medium
771632.txt,P4,ITA,medium
771756.txt,P1,JPN,medium
771828.txt,P3,KOR,medium
772384.txt,P6,TUR,medium
772491.txt,P4,TUR,medium
772824.txt,P8,SPA,medium
772985.txt,P1,KOR,medium
773292.txt,P8,KOR,medium
773715.txt,P4,FRA,medium
774257.txt,P8,ZHO,medium
774598.txt,P7,ARA,medium
774719.txt,P8,ITA,medium
774820.txt,P4,HIN,medium
774885.txt,P8,ZHO,medium
774943.txt,P3,ITA,medium
775212.txt,P8,JPN,medium
775225.txt,P6,KOR,medium
775353.txt,P5,ZHO,medium
775722.txt,P1,TEL,medium
775937.txt,P5,TUR,medium
775971.txt,P8,TEL,medium
776260.txt,P2,TEL,medium
777202.txt,P8,ZHO,medium
777900.txt,P4,ARA,medium
778332.txt,P7,ITA,medium
779231.txt,P2,ARA,medium
779762.txt,P1,TUR,medium
779862.txt,P4,FRA,medium
780445.txt,P3,TEL,medium
780493.txt,P2,JPN,medium
780652.txt,P3,ARA,medium
781668.txt,P1,ITA,medium
781841.txt,P6,JPN,medium
781859.txt,P8,TEL,medium
782019.txt,P5,ZHO,medium
782745.txt,P8,JPN,medium
782773.txt,P1,DEU,medium
783001.txt,P2,ARA,medium
783076.txt,P5,ARA,medium
783824.txt,P1,ZHO,medium
783963.txt,P7,ZHO,medium
784172.txt,P7,KOR,medium
784175.txt,P8,TUR,medium
784301.txt,P1,ITA,medium
784920.txt,P4,JPN,medium
784935.txt,P5,ITA,medium
785489.txt,P3,KOR,medium
785582.txt,P8,ZHO,medium
785719.txt,P5,KOR,medium
785922.txt,P5,TUR,medium
786108.txt,P1,JPN,medium
787044.txt,P2,ARA,medium
787066.txt,P2,FRA,medium
787279.txt,P3,TEL,medium
787528.txt,P4,JPN,medium
787983.txt,P6,HIN,medium
788241.txt,P6,ZHO,medium
788266.txt,P8,TEL,medium
788486.txt,P5,ITA,medium
788567.txt,P8,TUR,medium
788584.txt,P4,JPN,medium
788664.txt,P2,HIN,medium
788990.txt,P8,SPA,medium
789622.txt,P4,DEU,medium
789975.txt,P6,JPN,medium
790230.txt,P8,ITA,medium
790305.txt,P5,TUR,medium
790497.txt,P6,KOR,medium
790680.txt,P7,SPA,medium
790700.txt,P2,TUR,medium
790745.txt,P8,HIN,medium
790907.txt,P1,TUR,medium
791564.txt,P5,SPA,medium
791793.txt,P2,FRA,medium
792169.txt,P5,KOR,medium
792314.txt,P2,FRA,medium
793071.txt,P2,ITA,medium
793104.txt,P2,TEL,medium
794590.txt,P1,ITA,medium
794873.txt,P5,JPN,medium
794997.txt,P4,TUR,medium
795405.txt,P1,KOR,medium
795773.txt,P2,TEL,medium
796117.txt,P4,ARA,medium
796634.txt,P4,ZHO,medium
796638.txt,P1,TEL,medium
797386.txt,P3,ITA,medium
797506.txt,P1,TUR,medium
797853.txt,P1,ZHO,medium
797891.txt,P1,HIN,medium
797943.txt,P6,FRA,medium
798245.txt,P8,KOR,medium
798434.txt,P8,ZHO,medium
798946.txt,P8,ZHO,medium
800494.txt,P7,ARA,medium
800942.txt,P2,ZHO,medium
801680.txt,P6,FRA,medium
802609.txt,P4,TUR,medium
802689.txt,P6,SPA,medium
802748.txt,P3,ARA,medium
802897.txt,P6,TUR,medium
803085.txt,P4,SPA,medium
803299.txt,P1,ARA,medium
803585.txt,P2,DEU,medium
803843.txt,P1,TEL,medium
804437.txt,P4,KOR,medium
805867.txt,P4,ITA,medium
806208.txt,P1,ZHO,medium
806382.txt,P1,TEL,medium
806999.txt,P3,ITA,medium
807161.txt,P1,KOR,medium
807184.txt,P4,DEU,medium
807318.txt,P2,SPA,medium
807827.txt,P4,TUR,medium
807870.txt,P4,JPN,medium
807949.txt,P4,TUR,medium
808248.txt,P1,ITA,medium
808414.txt,P3,DEU,medium
808468.txt,P3,TEL,medium
808664.txt,P7,FRA,medium
808693.txt,P1,FRA,medium
809102.txt,P1,FRA,medium
809144.txt,P4,ZHO,medium
809338.txt,P8,DEU,medium
809892.txt,P1,SPA,medium
810079.txt,P2,HIN,medium
810394.txt,P2,ARA,medium
810602.txt,P5,JPN,medium
810741.txt,P1,TUR,medium
810864.txt,P7,SPA,medium
811597.txt,P2,ITA,medium
812349.txt,P2,FRA,medium
812763.txt,P5,KOR,medium
812813.txt,P4,DEU,medium
814156.txt,P5,JPN,medium
815021.txt,P8,TUR,medium
815213.txt,P5,TEL,medium
815416.txt,P8,TEL,medium
815560.txt,P8,HIN,medium
815779.txt,P4,KOR,medium
816118.txt,P7,KOR,medium
817301.txt,P1,TEL,medium
817396.txt,P4,SPA,medium
817588.txt,P4,TUR,medium
818214.txt,P7,KOR,medium
818262.txt,P2,KOR,medium
818274.txt,P1,TEL,medium
818350.txt,P4,ZHO,medium
818711.txt,P7,FRA,medium
819117.txt,P4,TEL,medium
819260.txt,P8,KOR,medium
819302.txt,P8,JPN,medium
820981.txt,P7,SPA,medium
821393.txt,P3,DEU,medium
821427.txt,P2,HIN,medium
821471.txt,P1,FRA,medium
821639.txt,P4,SPA,medium
821824.txt,P7,TEL,medium
822168.txt,P1,FRA,medium
822245.txt,P2,HIN,medium
822458.txt,P2,TEL,medium
822474.txt,P6,KOR,medium
822531.txt,P5,JPN,medium
822614.txt,P2,FRA,medium
822619.txt,P5,JPN,medium
822642.txt,P7,KOR,medium
823056.txt,P8,HIN,medium
823461.txt,P6,KOR,medium
823641.txt,P1,JPN,medium
823676.txt,P8,DEU,medium
824421.txt,P2,DEU,medium
825024.txt,P7,JPN,medium
825234.txt,P1,TEL,medium
825352.txt,P1,JPN,medium
825450.txt,P5,KOR,medium
826468.txt,P7,JPN,medium
826995.txt,P4,SPA,medium
827072.txt,P3,DEU,medium
827180.txt,P1,FRA,medium
827624.txt,P1,TUR,medium
827942.txt,P5,ZHO,medium
828251.txt,P8,ZHO,medium
828545.txt,P3,KOR,medium
828607.txt,P2,JPN,medium
828690.txt,P8,TEL,medium
828903.txt,P5,TUR,medium
828924.txt,P6,ZHO,medium
829313.txt,P5,FRA,medium
829663.txt,P6,JPN,medium
829834.txt,P7,SPA,medium
829845.txt,P5,FRA,medium
829846.txt,P3,FRA,medium
830290.txt,P8,ITA,medium
830739.txt,P4,TUR,medium
831230.txt,P7,TUR,medium
831499.txt,P4,SPA,medium
831513.txt,P1,ITA,medium
831525.txt,P2,FRA,medium
831963.txt,P8,TUR,medium
832034.txt,P4,ZHO,medium
832287.txt,P7,KOR,medium
832578.txt,P8,TEL,medium
832579.txt,P8,JPN,medium
832813.txt,P6,FRA,medium
833365.txt,P6,JPN,medium
833532.txt,P2,ZHO,medium
833694.txt,P3,HIN,medium
833758.txt,P2,ZHO,medium
834684.txt,P4,TEL,medium
834700.txt,P3,SPA,medium
834810.txt,P3,DEU,medium
835172.txt,P3,JPN,medium
835620.txt,P7,FRA,medium
835982.txt,P6,ZHO,medium
836220.txt,P7,HIN,medium
836337.txt,P7,ITA,medium
836626.txt,P1,JPN,medium
836850.txt,P4,JPN,medium
837405.txt,P1,JPN,medium
837531.txt,P6,TEL,medium
838184.txt,P3,JPN,medium
838581.txt,P3,FRA,medium
839576.txt,P5,JPN,medium
839777.txt,P1,ARA,medium
840023.txt,P7,HIN,medium
840632.txt,P4,ARA,medium
840798.txt,P2,HIN,medium
841402.txt,P4,TUR,medium
842892.txt,P8,ZHO,medium
843007.txt,P5,JPN,medium
843041.txt,P8,DEU,medium
843107.txt,P7,SPA,medium
843939.txt,P7,HIN,medium
843995.txt,P3,ZHO,medium
844814.txt,P1,TEL,medium
844852.txt,P2,JPN,medium
845072.txt,P7,SPA,medium
845321.txt,P1,KOR,medium
845405.txt,P7,HIN,medium
845966.txt,P8,ITA,medium
846169.txt,P7,FRA,medium
846170.txt,P8,ZHO,medium
846507.txt,P8,ZHO,medium
846879.txt,P8,SPA,medium
847122.txt,P1,TEL,medium
847521.txt,P4,ZHO,medium
847972.txt,P8,ITA,medium
848358.txt,P8,JPN,medium
848739.txt,P6,ARA,medium
848864.txt,P7,ZHO,medium
849089.txt,P7,TUR,medium
849133.txt,P7,TEL,medium
849271.txt,P7,ARA,medium
849976.txt,P4,HIN,medium
850112.txt,P3,SPA,medium
850865.txt,P7,ZHO,medium
851676.txt,P5,FRA,medium
852234.txt,P1,ZHO,medium
852539.txt,P5,ZHO,medium
852796.txt,P4,FRA,medium
853044.txt,P2,ARA,medium
853515.txt,P3,FRA,medium
853580.txt,P3,KOR,medium
854133.txt,P4,ITA,medium
854397.txt,P5,FRA,medium
854456.txt,P1,TUR,medium
854506.txt,P2,FRA,medium
855758.txt,P1,ITA,medium
856240.txt,P4,JPN,medium
856381.txt,P1,ITA,medium
856596.txt,P3,ARA,medium
856908.txt,P8,ITA,medium
857113.txt,P7,ZHO,medium
857379.txt,P2,DEU,medium
857632.txt,P5,ARA,medium
858051.txt,P5,TUR,medium
858332.txt,P4,ITA,medium
858506.txt,P8,ITA,medium
859305.txt,P1,JPN,medium
859720.txt,P8,FRA,medium
859835.txt,P7,ITA,medium
859857.txt,P1,ZHO,medium
859886.txt,P7,TUR,medium
860067.txt,P2,JPN,medium
860140.txt,P2,TEL,medium
860569.txt,P2,TUR,medium
860674.txt,P8,SPA,medium
861537.txt,P1,ZHO,medium
861815.txt,P7,TEL,medium
862534.txt,P8,KOR,medium
862656.txt,P5,ITA,medium
862886.txt,P4,FRA,medium
863091.txt,P8,HIN,medium
863617.txt,P8,TUR,medium
863675.txt,P4,ARA,medium
864046.txt,P3,ZHO,medium
864651.txt,P8,SPA,medium
864953.txt,P5,TUR,medium
865101.txt,P2,KOR,medium
865110.txt,P6,ZHO,medium
865435.txt,P7,DEU,medium
865467.txt,P5,JPN,medium
865664.txt,P7,ITA,medium
865818.txt,P6,KOR,medium
865846.txt,P8,SPA,medium
865891.txt,P5,HIN,medium
866031.txt,P4,SPA,medium
866082.txt,P6,DEU,medium
866181.txt,P8,DEU,medium
866551.txt,P3,DEU,medium
866869.txt,P7,KOR,medium
868001.txt,P8,TEL,medium
868012.txt,P7,HIN,medium
868072.txt,P4,DEU,medium
868191.txt,P5,DEU,medium
868260.txt,P1,HIN,medium
868655.txt,P4,FRA,medium
868778.txt,P8,ARA,medium
868987.txt,P8,ARA,medium
869817.txt,P3,ZHO,medium
870059.txt,P1,FRA,medium
870686.txt,P1,TUR,medium
870818.txt,P1,DEU,medium
871149.txt,P7,JPN,medium
872294.txt,P4,JPN,medium
873033.txt,P2,JPN,medium
873241.txt,P1,KOR,medium
873242.txt,P4,TUR,medium
873390.txt,P4,KOR,medium
873660.txt,P3,ARA,medium
873823.txt,P4,JPN,medium
874017.txt,P8,HIN,medium
874339.txt,P6,JPN,medium
874360.txt,P2,SPA,medium
874652.txt,P3,KOR,medium
874882.txt,P8,ZHO,medium
874916.txt,P7,KOR,medium
874929.txt,P8,TUR,medium
876298.txt,P5,FRA,medium
876354.txt,P6,KOR,medium
878820.txt,P4,KOR,medium
878843.txt,P2,SPA,medium
879443.txt,P2,FRA,medium
879458.txt,P7,ITA,medium
880014.txt,P3,KOR,medium
880186.txt,P7,ARA,medium
880258.txt,P8,ITA,medium
880785.txt,P4,TUR,medium
881089.txt,P5,HIN,medium
881421.txt,P5,DEU,medium
881922.txt,P2,TUR,medium
882476.txt,P1,JPN,medium
882610.txt,P8,TEL,medium
882992.txt,P4,ITA,medium
883701.txt,P2,FRA,medium
883778.txt,P7,ARA,medium
884047.txt,P5,TUR,medium
884203.txt,P5,FRA,medium
884438.txt,P7,SPA,medium
884540.txt,P4,HIN,medium
885215.txt,P4,ZHO,medium
885434.txt,P8,ARA,medium
885493.txt,P3,ZHO,medium
885889.txt,P1,TEL,medium
885903.txt,P8,FRA,medium
885981.txt,P2,KOR,medium
886775.txt,P8,ITA,medium
886778.txt,P6,JPN,medium
887023.txt,P2,TEL,medium
887235.txt,P8,HIN,medium
887254.txt,P8,ITA,medium
887554.txt,P4,ARA,medium
887974.txt,P8,KOR,medium
888013.txt,P6,FRA,medium
889236.txt,P8,TUR,medium
889266.txt,P2,SPA,medium
889439.txt,P8,SPA,medium
889648.txt,P8,TEL,medium
889852.txt,P4,ARA,medium
890359.txt,P5,DEU,medium
890578.txt,P4,JPN,medium
890633.txt,P8,TEL,medium
892190.txt,P7,DEU,medium
892332.txt,P5,FRA,medium
892336.txt,P2,ZHO,medium
892440.txt,P3,TUR,medium
892633.txt,P5,TEL,medium
892742.txt,P7,ITA,medium
893302.txt,P7,ITA,medium
893820.txt,P1,FRA,medium
894282.txt,P8,ITA,medium
894309.txt,P8,ARA,medium
894477.txt,P2,FRA,medium
894763.txt,P7,TEL,medium
894771.txt,P2,JPN,medium
895067.txt,P8,SPA,medium
895291.txt,P5,SPA,medium
895335.txt,P6,JPN,medium
895389.txt,P1,SPA,medium
895421.txt,P3,KOR,medium
895470.txt,P3,KOR,medium
896203.txt,P7,TUR,medium
896572.txt,P8,JPN,medium
896817.txt,P8,SPA,medium
896990.txt,P1,KOR,medium
897111.txt,P1,ITA,medium
897218.txt,P7,SPA,medium
897719.txt,P5,HIN,medium
898187.txt,P8,ARA,medium
898385.txt,P3,HIN,medium
898851.txt,P7,JPN,medium
900930.txt,P1,JPN,medium
900973.txt,P6,ZHO,medium
901198.txt,P2,ARA,medium
901268.txt,P6,KOR,medium
902176.txt,P8,KOR,medium
902876.txt,P1,TEL,medium
902981.txt,P7,SPA,medium
903244.txt,P3,TEL,medium
903537.txt,P3,ARA,medium
904599.txt,P1,KOR,medium
904773.txt,P2,ARA,medium
905111.txt,P5,SPA,medium
905306.txt,P5,KOR,medium
906490.txt,P3,KOR,medium
907276.txt,P1,FRA,medium
907533.txt,P8,SPA,medium
908077.txt,P8,FRA,medium
908109.txt,P5,HIN,medium
908270.txt,P5,ARA,medium
908407.txt,P7,HIN,medium
908489.txt,P3,ARA,medium
908592.txt,P2,KOR,medium
908760.txt,P8,KOR,medium
908787.txt,P1,HIN,medium
908855.txt,P6,KOR,medium
908960.txt,P2,KOR,medium
909073.txt,P7,TEL,medium
909470.txt,P6,KOR,medium
909614.txt,P2,JPN,medium
910070.txt,P8,JPN,medium
910173.txt,P1,JPN,medium
910544.txt,P1,JPN,medium
911200.txt,P4,SPA,medium
911291.txt,P7,KOR,medium
911420.txt,P1,SPA,medium
911481.txt,P8,FRA,medium
911530.txt,P2,ARA,medium
911678.txt,P1,HIN,medium
911992.txt,P2,HIN,medium
912474.txt,P2,SPA,medium
913202.txt,P8,DEU,medium
913507.txt,P1,ZHO,medium
913881.txt,P1,KOR,medium
913914.txt,P3,FRA,medium
913962.txt,P1,DEU,medium
914258.txt,P5,TUR,medium
914382.txt,P2,ZHO,medium
914745.txt,P5,SPA,medium
914790.txt,P4,KOR,medium
916327.txt,P6,ZHO,medium
916371.txt,P1,ITA,medium
916799.txt,P8,SPA,medium
917176.txt,P7,TUR,medium
917441.txt,P1,TEL,medium
917648.txt,P1,KOR,medium
918193.txt,P2,HIN,medium
918207.txt,P8,TUR,medium
919947.txt,P5,FRA,medium
920346.txt,P8,KOR,medium
920482.txt,P4,FRA,medium
921931.txt,P8,SPA,medium
922116.txt,P6,ARA,medium
922920.txt,P3,ITA,medium
924072.txt,P2,TEL,medium
924235.txt,P7,ITA,medium
924600.txt,P4,SPA,medium
924811.txt,P6,KOR,medium
924846.txt,P8,ZHO,medium
924955.txt,P8,ITA,medium
925174.txt,P4,FRA,medium
925319.txt,P2,ZHO,medium
925670.txt,P1,KOR,medium
925939.txt,P8,FRA,medium
926727.txt,P5,ARA,medium
926874.txt,P1,DEU,medium
926959.txt,P1,KOR,medium
927079.txt,P1,ARA,medium
928438.txt,P7,HIN,medium
928801.txt,P5,TEL,medium
929263.txt,P4,SPA,medium
929278.txt,P3,DEU,medium
929457.txt,P8,TUR,medium
929859.txt,P6,TUR,medium
930185.txt,P4,ARA,medium
930507.txt,P1,ITA,medium
931099.txt,P8,JPN,medium
931307.txt,P3,ARA,medium
931391.txt,P2,JPN,medium
931504.txt,P5,FRA,medium
931705.txt,P5,ARA,medium
932303.txt,P2,ZHO,medium
932367.txt,P4,ZHO,medium
932623.txt,P4,ZHO,medium
933585.txt,P4,DEU,medium
934203.txt,P3,HIN,medium
935066.txt,P2,TUR,medium
935619.txt,P7,ZHO,medium
935739.txt,P4,ARA,medium
935936.txt,P1,ARA,medium
936677.txt,P4,ARA,medium
936894.txt,P5,ITA,medium
937557.txt,P1,DEU,medium
937782.txt,P2,KOR,medium
937792.txt,P1,TEL,medium
938880.txt,P8,FRA,medium
939154.txt,P6,SPA,medium
939633.txt,P6,SPA,medium
939968.txt,P8,KOR,medium
940203.txt,P3,KOR,medium
940213.txt,P5,DEU,medium
940542.txt,P8,TUR,medium
940667.txt,P3,JPN,medium
941050.txt,P1,SPA,medium
941476.txt,P4,KOR,medium
941555.txt,P1,TUR,medium
941560.txt,P2,ARA,medium
942091.txt,P8,TEL,medium
942167.txt,P4,ARA,medium
942306.txt,P1,TUR,medium
942467.txt,P7,FRA,medium
943395.txt,P7,TUR,medium
943687.txt,P5,SPA,medium
944368.txt,P3,KOR,medium
944834.txt,P8,SPA,medium
944946.txt,P4,JPN,medium
945495.txt,P2,FRA,medium
945528.txt,P5,ZHO,medium
947427.txt,P4,KOR,medium
948859.txt,P4,SPA,medium
949200.txt,P3,HIN,medium
950959.txt,P6,SPA,medium
951220.txt,P6,SPA,medium
951470.txt,P1,ARA,medium
952455.txt,P6,SPA,medium
